time (day)	h (ft)
11.0138889	3.892632
11.01736112	3.894823
11.02083334	3.88763
11.02430557	3.888137
11.02777779	3.88365
11.03125001	3.879531
11.03472223	3.880675
11.03819446	3.87744
11.04166668	3.873397
11.0451389	3.8754
11.04861112	3.873975
11.05208334	3.868531
11.05555557	3.871309
11.05902779	3.867088
11.06250001	3.861964
11.06597223	3.86371
11.06944446	3.859947
11.07291668	3.859985
11.0763889	3.849127
11.07986112	3.851943
11.08333334	3.846934
11.08680557	3.844837
11.09027779	3.845491
11.09375001	3.835002
11.09722223	3.840247
11.10069446	3.842706
11.10416668	3.83729
11.1076389	3.834366
11.11111112	3.825207
11.11458334	3.825543
11.11805557	3.830445
11.12152779	3.824255
11.12500001	3.819847
11.12847223	3.8142
11.13194446	3.816671
11.13541668	3.813803
11.1388889	3.811471
11.14236112	3.811216
11.14583334	3.808564
11.14930557	3.803178
11.15277779	3.79998
11.15625001	3.799659
11.15972223	3.797028
11.16319446	3.796838
11.16666668	3.794219
11.1701389	3.793062
11.17361112	3.785465
11.17708334	3.785274
11.18055557	3.788372
11.18402779	3.784326
11.18750001	3.779147
11.19097223	3.770509
11.19444446	3.777708
11.19791668	3.773478
11.2013889	3.773662
11.20486112	3.764904
11.20833334	3.768341
11.21180557	3.764829
11.21527779	3.76071
11.21875001	3.758689
11.22222223	3.758388
11.22569446	3.758882
11.22916668	3.75337
11.2326389	3.749135
11.23611112	3.742797
11.23958334	3.748817
11.24305557	3.74409
11.24652779	3.739636
11.25000001	3.734759
11.25347223	3.738126
11.25694446	3.735539
11.26041668	3.727749
11.2638889	3.732482
11.26736112	3.723639
11.27083334	3.725997
11.27430557	3.723265
11.27777779	3.719792
11.28125001	3.720675
11.28472223	3.712285
11.28819446	3.715891
11.29166668	3.715072
11.2951389	3.710052
11.29861112	3.713244
11.30208334	3.701219
11.30555557	3.701652
11.30902779	3.702391
11.31250001	3.703023
11.31597223	3.695705
11.31944446	3.694175
11.32291668	3.688792
11.3263889	3.687144
11.32986112	3.688225
11.33333334	3.686237
11.33680557	3.680935
11.34027779	3.675272
11.34375001	3.681495
11.34722223	3.673617
11.35069446	3.673443
11.35416668	3.666367
11.3576389	3.672848
11.36111112	3.662436
11.36458334	3.665331
11.36805557	3.66552
11.37152779	3.658701
11.37500001	3.657748
11.37847223	3.656121
11.38194446	3.651983
11.38541668	3.64643
11.3888889	3.649077
11.39236112	3.645251
11.39583334	3.648559
11.39930557	3.644878
11.40277779	3.641902
11.40625001	3.638058
11.40972223	3.631066
11.41319446	3.631184
11.41666668	3.629627
11.4201389	3.628941
11.42361112	3.627771
11.42708334	3.62108
11.43055557	3.622215
11.43402779	3.622478
11.43750001	3.616405
11.44097223	3.614501
11.44444446	3.616659
11.44791668	3.613234
11.4513889	3.605361
11.45486112	3.610618
11.45833334	3.599666
11.46180557	3.605608
11.46527779	3.603357
11.46875001	3.599376
11.47222223	3.59287
11.47569446	3.591634
11.47916668	3.591582
11.4826389	3.587226
11.48611112	3.586355
11.48958334	3.583237
11.49305557	3.584455
11.49652779	3.575464
11.50000001	3.579756
11.50347223	3.571776
11.50694446	3.57213
11.51041668	3.570156
11.5138889	3.570353
11.51736112	3.562413
11.52083334	3.565607
11.52430557	3.556725
11.52777779	3.563385
11.53125001	3.555846
11.53472223	3.559959
11.53819446	3.554646
11.54166668	3.551216
11.5451389	3.545885
11.54861112	3.548814
11.55208334	3.544802
11.55555557	3.542743
11.55902779	3.540767
11.56250001	3.539106
11.56597223	3.537316
11.56944446	3.528551
11.57291668	3.530791
11.5763889	3.524127
11.57986112	3.524439
11.58333334	3.522273
11.58680557	3.521877
11.59027779	3.520923
11.59375001	3.511509
11.59722223	3.513293
11.60069446	3.515112
11.60416668	3.516634
11.6076389	3.509753
11.61111112	3.50852
11.61458334	3.499204
11.61805557	3.506272
11.62152779	3.505019
11.62500001	3.500771
11.62847223	3.506381
11.63194446	3.485931
11.63541668	3.490053
11.6388889	3.494684
11.64236112	3.481394
11.64583334	3.478263
11.64930557	3.48568
11.65277779	3.481031
11.65625001	3.476007
11.65972223	3.478931
11.66319446	3.470694
11.66666668	3.469965
11.6701389	3.469399
11.67361112	3.461226
11.67708334	3.46654
11.68055557	3.456565
11.68402779	3.457206
11.68750001	3.464945
11.69097223	3.450252
11.69444446	3.456778
11.69791668	3.457088
11.7013889	3.446918
11.70486112	3.452673
11.70833334	3.441889
11.71180557	3.447738
11.71527779	3.435899
11.71875001	3.442651
11.72222223	3.433023
11.72569446	3.434911
11.72916668	3.435775
11.7326389	3.432568
11.73611112	3.431228
11.73958334	3.423369
11.74305557	3.411654
11.74652779	3.416427
11.75000001	3.413845
11.75347223	3.416672
11.75694446	3.407729
11.76041668	3.409094
11.7638889	3.406999
11.76736112	3.407806
11.77083334	3.400809
11.77430557	3.393253
11.77777779	3.404005
11.78125001	3.390798
11.78472223	3.399261
11.78819446	3.386181
11.79166668	3.402031
11.7951389	3.403147
11.79861112	3.38246
11.80208334	3.371181
11.80555557	3.381844
11.80902779	3.378655
11.81250001	3.374071
11.81597223	3.371404
11.81944446	3.366293
11.82291668	3.37586
11.8263889	3.369631
11.82986112	3.349862
11.83333334	3.353008
11.83680557	3.376641
11.84027779	3.36112
11.84375001	3.375859
11.84722223	3.345626
11.85069446	3.348359
11.85416668	3.343728
11.8576389	3.337349
11.86111112	3.3403
11.86458334	3.348561
11.86805557	3.341653
11.87152779	3.338123
11.87500001	3.320297
11.87847223	3.331291
11.88194446	3.325995
11.88541668	3.332009
11.8888889	3.321425
11.89236112	3.332995
11.89583334	3.325398
11.89930557	3.324586
11.90277779	3.313008
11.90625001	3.317113
11.90972223	3.309951
11.91319446	3.32614
11.91666668	3.324857
11.9201389	3.29182
11.92361112	3.292554
11.92708334	3.301362
11.93055557	3.289901
11.93402779	3.320037
11.93750001	3.290227
11.94097223	3.300078
11.94444446	3.286604
11.94791668	3.279058
11.9513889	3.292536
11.95486112	3.298006
11.95833334	3.272923
11.96180557	3.267496
11.96527779	3.269019
11.96875001	3.280894
11.97222223	3.285453
11.97569446	3.266722
11.97916668	3.26818
11.9826389	3.268903
11.98611112	3.254875
11.98958334	3.269418
11.99305557	3.263707
11.99652779	3.272501
12.00000001	3.259102
12.00347223	3.2574
12.00694446	3.24588
12.01041668	3.251271
12.0138889	3.25778
12.01736112	3.233063
12.02083334	3.250871
12.02430557	3.245477
12.02777779	3.219701
12.03125001	3.248353
12.03472223	3.232665
12.03819446	3.23905
12.04166668	3.234894
12.0451389	3.222276
12.04861112	3.214592
12.05208334	3.228232
12.05555557	3.240147
12.05902779	3.215316
12.06250001	3.212937
12.06597223	3.209043
12.06944446	3.210443
12.07291668	3.209299
12.0763889	3.207776
12.07986112	3.208925
12.08333334	3.209293
12.08680557	3.193797
12.09027779	3.207666
12.09375001	3.169615
12.09722223	3.193851
12.10069446	3.200915
12.10416668	3.200082
12.1076389	3.191322
12.11111112	3.181997
12.11458334	3.1935
12.11805557	3.176363
12.12152779	3.173617
12.12500001	3.175223
12.12847223	3.17501
12.13194446	3.180037
12.13541668	3.165741
12.1388889	3.177868
12.14236112	3.158586
12.14583334	3.168162
12.14930557	3.168977
12.15277779	3.156566
12.15625001	3.151485
12.15972223	3.156003
12.16319446	3.137987
12.16666668	3.153817
12.1701389	3.137771
12.17361112	3.148794
12.17708334	3.140227
12.18055557	3.138389
12.18402779	3.138181
12.18750001	3.133879
12.19097223	3.120311
12.19444446	3.146294
12.19791668	3.136382
12.2013889	3.126017
12.20486112	3.115637
12.20833334	3.129076
12.21180557	3.123326
12.21527779	3.113
12.21875001	3.10599
12.22222223	3.116941
12.22569446	3.111785
12.22916668	3.106394
12.2326389	3.103112
12.23611112	3.109891
12.23958334	3.111051
12.24305557	3.099142
12.24652779	3.105887
12.25000001	3.095102
12.25347223	3.096893
12.25694446	3.081161
12.26041668	3.091504
12.2638889	3.085433
12.26736112	3.088362
12.27083334	3.083419
12.27430557	3.078877
12.27777779	3.086753
12.28125001	3.079833
12.28472223	3.078226
12.28819446	3.068912
12.29166668	3.071379
12.2951389	3.066197
12.29861112	3.071215
12.30208334	3.066045
12.30555557	3.064513
12.30902779	3.06113
12.31250001	3.053124
12.31597223	3.057364
12.31944446	3.054308
12.32291668	3.057212
12.3263889	3.046902
12.32986112	3.052311
12.33333334	3.049816
12.33680557	3.036364
12.34027779	3.041448
12.34375001	3.039031
12.34722223	3.037201
12.35069446	3.040374
12.35416668	3.038062
12.3576389	3.035659
12.36111112	3.028332
12.36458334	3.027978
12.36805557	3.024452
12.37152779	3.019752
12.37500001	3.023191
12.37847223	3.01524
12.38194446	3.01477
12.38541668	3.016848
12.3888889	3.016401
12.39236112	3.012494
12.39583334	3.01262
12.39930557	3.004678
12.40277779	3.006096
12.40625001	3.000016
12.40972223	2.999396
12.41319446	2.997179
12.41666668	2.999364
12.4201389	2.996371
12.42361112	2.992516
12.42708334	2.990834
12.43055557	2.989479
12.43402779	2.984749
12.43750001	2.982667
12.44097223	2.984358
12.44444446	2.977438
12.44791668	2.977384
12.4513889	2.974383
12.45486112	2.970853
12.45833334	2.968108
12.46180557	2.970237
12.46527779	2.966511
12.46875001	2.963306
12.47222223	2.962862
12.47569446	2.962732
12.47916668	2.960696
12.4826389	2.955661
12.48611112	2.954124
12.48958334	2.95068
12.49305557	2.954296
12.49652779	2.949552
12.50000001	2.951897
12.50347223	2.946803
12.50694446	2.941359
12.51041668	2.941986
12.5138889	2.940352
12.51736112	2.936933
12.52083334	2.936797
12.52430557	2.934138
12.52777779	2.933807
12.53125001	2.930236
12.53472223	2.924115
12.53819446	2.923359
12.54166668	2.924654
12.5451389	2.923492
12.54861112	2.919595
12.55208334	2.916668
12.55555557	2.914947
12.55902779	2.911973
12.56250001	2.911077
12.56597223	2.909482
12.56944446	2.904351
12.57291668	2.901546
12.5763889	2.901776
12.57986112	2.899305
12.58333334	2.902724
12.58680557	2.896492
12.59027779	2.895572
12.59375001	2.894214
12.59722223	2.888887
12.60069446	2.892375
12.60416668	2.885617
12.6076389	2.884325
12.61111112	2.880799
12.61458334	2.879165
12.61805557	2.877514
12.62152779	2.876907
12.62500001	2.87087
12.62847223	2.868296
12.63194446	2.867789
12.63541668	2.867486
12.6388889	2.865008
12.64236112	2.861566
12.64583334	2.86091
12.64930557	2.859799
12.65277779	2.858828
12.65625001	2.855873
12.65972223	2.853461
12.66319446	2.852894
12.66666668	2.849265
12.6701389	2.8516
12.67361112	2.849904
12.67708334	2.843497
12.68055557	2.842957
12.68402779	2.841609
12.68750001	2.835858
12.69097223	2.834613
12.69444446	2.833702
12.69791668	2.833702
12.7013889	2.828816
12.70486112	2.827765
12.70833334	2.827818
12.71180557	2.823876
12.71527779	2.825614
12.71875001	2.817047
12.72222223	2.818109
12.72569446	2.816785
12.72916668	2.812862
12.7326389	2.810812
12.73611112	2.810992
12.73958334	2.807354
12.74305557	2.806521
12.74652779	2.803653
12.75000001	2.802847
12.75347223	2.804176
12.75694446	2.795746
12.76041668	2.797434
12.7638889	2.789038
12.76736112	2.790121
12.77083334	2.788418
12.77430557	2.785114
12.77777779	2.787868
12.78125001	2.783863
12.78472223	2.784773
12.78819446	2.779948
12.79166668	2.777379
12.7951389	2.776659
12.79861112	2.771076
12.80208334	2.772064
12.80555557	2.769626
12.80902779	2.769928
12.81250001	2.762663
12.81597223	2.762501
12.81944446	2.759963
12.82291668	2.760135
12.8263889	2.752553
12.82986112	2.754811
12.83333334	2.754052
12.83680557	2.753533
12.84027779	2.749991
12.84375001	2.748662
12.84722223	2.748237
12.85069446	2.746017
12.85416668	2.740757
12.8576389	2.739838
12.86111112	2.737644
12.86458334	2.738194
12.86805557	2.73307
12.87152779	2.73167
12.87500001	2.727993
12.87847223	2.725685
12.88194446	2.723286
12.88541668	2.723145
12.8888889	2.727465
12.89236112	2.719804
12.89583334	2.721585
12.89930557	2.716215
12.90277779	2.711714
12.90625001	2.715853
12.90972223	2.71038
12.91319446	2.709458
12.91666668	2.703937
12.9201389	2.702376
12.92361112	2.708177
12.92708334	2.69964
12.93055557	2.697106
12.93402779	2.695388
12.93750001	2.694502
12.94097223	2.689163
12.94444446	2.692055
12.94791668	2.687249
12.9513889	2.683535
12.95486112	2.682063
12.95833334	2.680645
12.96180557	2.678059
12.96527779	2.672898
12.96875001	2.677114
12.97222223	2.675565
12.97569446	2.680564
12.97916668	2.668683
12.9826389	2.673335
12.98611112	2.671054
12.98958334	2.668118
12.99305557	2.665725
12.99652779	2.658808
13.00000001	2.661317
13.00347223	2.650188
13.00694446	2.651812
13.01041668	2.646239
13.0138889	2.65541
13.01736112	2.649639
13.02083334	2.649633
13.02430557	2.64851
13.02777779	2.647653
13.03125001	2.650621
13.03472223	2.643262
13.03819446	2.643831
13.04166668	2.633555
13.0451389	2.633445
13.04861112	2.626762
13.05208334	2.624772
13.05555557	2.625551
13.05902779	2.623915
13.06250001	2.620429
13.06597223	2.619639
13.06944446	2.617822
13.07291668	2.617943
13.0763889	2.61598
13.07986112	2.614733
13.08333334	2.610974
13.08680557	2.609567
13.09027779	2.609949
13.09375001	2.60128
13.09722223	2.606052
13.10069446	2.601655
13.10416668	2.594124
13.1076389	2.59858
13.11111112	2.595986
13.11458334	2.593054
13.11805557	2.593185
13.12152779	2.589119
13.12500001	2.589398
13.12847223	2.584071
13.13194446	2.587295
13.13541668	2.581128
13.1388889	2.581793
13.14236112	2.580278
13.14583334	2.575646
13.14930557	2.577554
13.15277779	2.573654
13.15625001	2.570238
13.15972223	2.570936
13.16319446	2.567351
13.16666668	2.564021
13.1701389	2.562057
13.17361112	2.563812
13.17708334	2.558675
13.18055557	2.561346
13.18402779	2.554901
13.18750001	2.554589
13.19097223	2.555963
13.19444446	2.550019
13.19791668	2.547459
13.2013889	2.545994
13.20486112	2.542281
13.20833334	2.544017
13.21180557	2.54085
13.21527779	2.537238
13.21875001	2.536143
13.22222223	2.533081
13.22569446	2.534781
13.22916668	2.531185
13.2326389	2.526268
13.23611112	2.527245
13.23958334	2.526695
13.24305557	2.52391
13.24652779	2.525642
13.25000001	2.519575
13.25347223	2.517952
13.25694446	2.514832
13.26041668	2.51598
13.2638889	2.509468
13.26736112	2.510098
13.27083334	2.509147
13.27430557	2.507686
13.27777779	2.50781
13.28125001	2.500928
13.28472223	2.501599
13.28819446	2.496029
13.29166668	2.499839
13.2951389	2.494328
13.29861112	2.493442
13.30208334	2.491919
13.30555557	2.490161
13.30902779	2.483089
13.31250001	2.484985
13.31597223	2.48269
13.31944446	2.480594
13.32291668	2.479861
13.3263889	2.48029
13.32986112	2.476444
13.33333334	2.470378
13.33680557	2.470126
13.34027779	2.471016
13.34375001	2.467381
13.34722223	2.467842
13.35069446	2.464286
13.35416668	2.462507
13.3576389	2.46058
13.36111112	2.454943
13.36458334	2.454806
13.36805557	2.453856
13.37152779	2.452463
13.37500001	2.452232
13.37847223	2.45039
13.38194446	2.448251
13.38541668	2.449643
13.3888889	2.446355
13.39236112	2.442842
13.39583334	2.438694
13.39930557	2.4351
13.40277779	2.435083
13.40625001	2.435948
13.40972223	2.433668
13.41319446	2.430092
13.41666668	2.43021
13.4201389	2.430687
13.42361112	2.426686
13.42708334	2.420808
13.43055557	2.416217
13.43402779	2.420318
13.43750001	2.414756
13.44097223	2.415518
13.44444446	2.410948
13.44791668	2.414227
13.4513889	2.407668
13.45486112	2.406567
13.45833334	2.404322
13.46180557	2.401322
13.46527779	2.4042
13.46875001	2.397525
13.47222223	2.394855
13.47569446	2.396122
13.47916668	2.392515
13.4826389	2.392983
13.48611112	2.389629
13.48958334	2.390986
13.49305557	2.386622
13.49652779	2.384274
13.50000001	2.381879
13.50347223	2.383499
13.50694446	2.377232
13.51041668	2.382975
13.5138889	2.376411
13.51736112	2.374279
13.52083334	2.373024
13.52430557	2.373339
13.52777779	2.370375
13.53125001	2.36411
13.53472223	2.364425
13.53819446	2.359473
13.54166668	2.363154
13.5451389	2.358644
13.54861112	2.356916
13.55208334	2.354461
13.55555557	2.352592
13.55902779	2.35097
13.56250001	2.350255
13.56597223	2.347338
13.56944446	2.345233
13.57291668	2.345153
13.5763889	2.344825
13.57986112	2.341288
13.58333334	2.334729
13.58680557	2.333168
13.59027779	2.335529
13.59375001	2.332456
13.59722223	2.330796
13.60069446	2.329681
13.60416668	2.325562
13.6076389	2.325413
13.61111112	2.323301
13.61458334	2.321631
13.61805557	2.321329
13.62152779	2.321763
13.62500001	2.317054
13.62847223	2.314081
13.63194446	2.311745
13.63541668	2.314246
13.6388889	2.306917
13.64236112	2.307491
13.64583334	2.303126
13.64930557	2.301992
13.65277779	2.298207
13.65625001	2.299523
13.65972223	2.296528
13.66319446	2.294312
13.66666668	2.292418
13.6701389	2.291847
13.67361112	2.291844
13.67708334	2.287849
13.68055557	2.287085
13.68402779	2.286739
13.68750001	2.282293
13.69097223	2.281075
13.69444446	2.278965
13.69791668	2.277331
13.7013889	2.277259
13.70486112	2.276144
13.70833334	2.270305
13.71180557	2.268226
13.71527779	2.270215
13.71875001	2.269603
13.72222223	2.265326
13.72569446	2.262224
13.72916668	2.263164
13.7326389	2.258605
13.73611112	2.253287
13.73958334	2.256946
13.74305557	2.255085
13.74652779	2.255085
13.75000001	2.252093
13.75347223	2.248513
13.75694446	2.250076
13.76041668	2.245378
13.7638889	2.241443
13.76736112	2.240169
13.77083334	2.239877
13.77430557	2.237125
13.77777779	2.236951
13.78125001	2.233847
13.78472223	2.234554
13.78819446	2.233764
13.79166668	2.229532
13.7951389	2.2256
13.79861112	2.228194
13.80208334	2.223438
13.80555557	2.219454
13.80902779	2.217285
13.81250001	2.218024
13.81597223	2.216368
13.81944446	2.214072
13.82291668	2.210642
13.8263889	2.21166
13.82986112	2.20961
13.83333334	2.206959
13.83680557	2.205754
13.84027779	2.202815
13.84375001	2.201866
13.84722223	2.200014
13.85069446	2.195791
13.85416668	2.192718
13.8576389	2.198375
13.86111112	2.193945
13.86458334	2.18942
13.86805557	2.187681
13.87152779	2.185041
13.87500001	2.186542
13.87847223	2.184653
13.88194446	2.183265
13.88541668	2.182871
13.8888889	2.180575
13.89236112	2.17674
13.89583334	2.174305
13.89930557	2.174762
13.90277779	2.173198
13.90625001	2.169108
13.90972223	2.170478
13.91319446	2.164771
13.91666668	2.162331
13.9201389	2.160441
13.92361112	2.161375
13.92708334	2.159905
13.93055557	2.155335
13.93402779	2.154673
13.93750001	2.15337
13.94097223	2.152466
13.94444446	2.150786
13.94791668	2.149777
13.9513889	2.148067
13.95486112	2.145207
13.95833334	2.142572
13.96180557	2.138883
13.96527779	2.139837
13.96875001	2.134086
13.97222223	2.132258
13.97569446	2.137624
13.97916668	2.134549
13.9826389	2.131008
13.98611112	2.128934
13.98958334	2.126422
13.99305557	2.124255
13.99652779	2.124901
14.00000001	2.120112
14.00347223	2.119974
14.00694446	2.119818
14.01041668	2.115968
14.0138889	2.11398
14.01736112	2.11116
14.02083334	2.109734
14.02430557	2.108987
14.02777779	2.107183
14.03125001	2.105055
14.03472223	2.103953
14.03819446	2.10406
14.04166668	2.099146
14.0451389	2.098816
14.04861112	2.100758
14.05208334	2.091871
14.05555557	2.091515
14.05902779	2.091422
14.06250001	2.088234
14.06597223	2.086225
14.06944446	2.088466
14.07291668	2.08779
14.0763889	2.080579
14.07986112	2.081449
14.08333334	2.081013
14.08680557	2.079946
14.09027779	2.078268
14.09375001	2.076089
14.09722223	2.074404
14.10069446	2.07148
14.10416668	2.065304
14.1076389	2.06471
14.11111112	2.066764
14.11458334	2.066674
14.11805557	2.061707
14.12152779	2.059507
14.12500001	2.057108
14.12847223	2.058477
14.13194446	2.056425
14.13541668	2.049195
14.1388889	2.048683
14.14236112	2.04957
14.14583334	2.04865
14.14930557	2.048305
14.15277779	2.043377
14.15625001	2.039634
14.15972223	2.041236
14.16319446	2.039817
14.16666668	2.039508
14.1701389	2.038412
14.17361112	2.035421
14.17708334	2.035357
14.18055557	2.033846
14.18402779	2.024849
14.18750001	2.02445
14.19097223	2.02353
14.19444446	2.021391
14.19791668	2.026611
14.2013889	2.020304
14.20486112	2.019684
14.20833334	2.018915
14.21180557	2.013997
14.21527779	2.015475
14.21875001	2.009988
14.22222223	2.006579
14.22569446	2.009961
14.22916668	2.008346
14.2326389	2.005007
14.23611112	2.00603
14.23958334	2.002094
14.24305557	2.000731
14.24652779	1.994959
14.25000001	1.99767
14.25347223	1.991213
14.25694446	1.990297
14.26041668	1.992138
14.2638889	1.990404
14.26736112	1.987395
14.27083334	1.98093
14.27430557	1.981512
14.27777779	1.9831
14.28125001	1.977714
14.28472223	1.980626
14.28819446	1.978969
14.29166668	1.977405
14.2951389	1.977528
14.29861112	1.970326
14.30208334	1.969578
14.30555557	1.969633
14.30902779	1.968779
14.31250001	1.967903
14.31597223	1.961492
14.31944446	1.961716
14.32291668	1.957675
14.3263889	1.956631
14.32986112	1.958819
14.33333334	1.955375
14.33680557	1.953532
14.34027779	1.952004
14.34375001	1.951917
14.34722223	1.946389
14.35069446	1.944474
14.35416668	1.944422
14.3576389	1.93854
14.36111112	1.941343
14.36458334	1.935333
14.36805557	1.93684
14.37152779	1.933655
14.37500001	1.929019
14.37847223	1.931418
14.38194446	1.927832
14.38541668	1.924322
14.3888889	1.926495
14.39236112	1.923963
14.39583334	1.92206
14.39930557	1.923388
14.40277779	1.920112
14.40625001	1.919241
14.40972223	1.920976
14.41319446	1.913324
14.41666668	1.91275
14.4201389	1.912063
14.42361112	1.911211
14.42708334	1.907924
14.43055557	1.905257
14.43402779	1.906395
14.43750001	1.905459
14.44097223	1.897844
14.44444446	1.897103
14.44791668	1.89687
14.4513889	1.895038
14.45486112	1.895786
14.45833334	1.894243
14.46180557	1.891799
14.46527779	1.889778
14.46875001	1.886677
14.47222223	1.885604
14.47569446	1.883253
14.47916668	1.882084
14.4826389	1.88041
14.48611112	1.877221
14.48958334	1.877976
14.49305557	1.87856
14.49652779	1.873795
14.50000001	1.873195
14.50347223	1.87221
14.50694446	1.868452
14.51041668	1.866926
14.5138889	1.866767
14.51736112	1.861565
14.52083334	1.860272
14.52430557	1.860808
14.52777779	1.859958
14.53125001	1.857337
14.53472223	1.854338
14.53819446	1.850679
14.54166668	1.849326
14.5451389	1.849021
14.54861112	1.848271
14.55208334	1.844076
14.55555557	1.843429
14.55902779	1.844464
14.56250001	1.841385
14.56597223	1.835716
14.56944446	1.839784
14.57291668	1.831228
14.5763889	1.837934
14.57986112	1.831508
14.58333334	1.831428
14.58680557	1.827184
14.59027779	1.827866
14.59375001	1.824593
14.59722223	1.824296
14.60069446	1.825027
14.60416668	1.818775
14.6076389	1.817626
14.61111112	1.818154
14.61458334	1.81305
14.61805557	1.816692
14.62152779	1.812991
14.62500001	1.810813
14.62847223	1.811279
14.63194446	1.806054
14.63541668	1.80419
14.6388889	1.802226
14.64236112	1.803078
14.64583334	1.800437
14.64930557	1.800056
14.65277779	1.798238
14.65625001	1.797026
14.65972223	1.793468
14.66319446	1.793578
14.66666668	1.790858
14.6701389	1.787997
14.67361112	1.786942
14.67708334	1.788229
14.68055557	1.782262
14.68402779	1.779772
14.68750001	1.779265
14.69097223	1.779877
14.69444446	1.777746
14.69791668	1.775026
14.7013889	1.775226
14.70486112	1.768656
14.70833334	1.770252
14.71180557	1.767604
14.71527779	1.771089
14.71875001	1.766072
14.72222223	1.763104
14.72569446	1.762819
14.72916668	1.757609
14.7326389	1.759069
14.73611112	1.756843
14.73958334	1.75557
14.74305557	1.75499
14.74652779	1.753286
14.75000001	1.748785
14.75347223	1.749863
14.75694446	1.744648
14.76041668	1.743768
14.7638889	1.740987
14.76736112	1.739641
14.77083334	1.740352
14.77430557	1.740653
14.77777779	1.734157
14.78125001	1.735145
14.78472223	1.733464
14.78819446	1.733472
14.79166668	1.729011
14.7951389	1.730412
14.79861112	1.727551
14.80208334	1.727381
14.80555557	1.721387
14.80902779	1.722499
14.81250001	1.72147
14.81597223	1.719893
14.81944446	1.714158
14.82291668	1.717442
14.8263889	1.712956
14.82986112	1.713304
14.83333334	1.71343
14.83680557	1.710092
14.84027779	1.710079
14.84375001	1.707563
14.84722223	1.70353
14.85069446	1.701899
14.85416668	1.703159
14.8576389	1.70054
14.86111112	1.697953
14.86458334	1.694724
14.86805557	1.694603
14.87152779	1.690571
14.87500001	1.689344
14.87847223	1.689865
14.88194446	1.687464
14.88541668	1.686111
14.8888889	1.685121
14.89236112	1.686395
14.89583334	1.681787
14.89930557	1.67837
14.90277779	1.678503
14.90625001	1.673618
14.90972223	1.673526
14.91319446	1.673168
14.91666668	1.670693
14.9201389	1.670867
14.92361112	1.671406
14.92708334	1.666801
14.93055557	1.664758
14.93402779	1.664907
14.93750001	1.657902
14.94097223	1.657894
14.94444446	1.659373
14.94791668	1.656877
14.9513889	1.65876
14.95486112	1.655311
14.95833334	1.651317
14.96180557	1.651085
14.96527779	1.64767
14.96875001	1.646299
14.97222223	1.645154
14.97569446	1.647444
14.97916668	1.645591
14.9826389	1.643432
14.98611112	1.641835
14.98958334	1.637603
14.99305557	1.636944
14.99652779	1.639611
15.00000001	1.633493
15.00347223	1.631267
15.00694446	1.632367
15.01041668	1.633074
15.0138889	1.631734
15.01736112	1.624449
15.02083334	1.621095
15.02430557	1.62179
15.02777779	1.619527
15.03125001	1.619007
15.03472223	1.619275
15.03819446	1.612493
15.04166668	1.613621
15.0451389	1.61078
15.04861112	1.612615
15.05208334	1.60878
15.05555557	1.604755
15.05902779	1.607317
15.06250001	1.603269
15.06597223	1.604787
15.06944446	1.602698
15.07291668	1.597478
15.0763889	1.60184
15.07986112	1.596727
15.08333334	1.597852
15.08680557	1.589667
15.09027779	1.592879
15.09375001	1.590792
15.09722223	1.59023
15.10069446	1.58708
15.10416668	1.586797
15.1076389	1.585558
15.11111112	1.586797
15.11458334	1.577681
15.11805557	1.581675
15.12152779	1.57764
15.12500001	1.575493
15.12847223	1.574858
15.13194446	1.573003
15.13541668	1.571731
15.1388889	1.568572
15.14236112	1.565421
15.14583334	1.565246
15.14930557	1.564524
15.15277779	1.564001
15.15625001	1.56079
15.15972223	1.562698
15.16319446	1.560245
15.16666668	1.5585
15.1701389	1.552707
15.17361112	1.552749
15.17708334	1.555115
15.18055557	1.554158
15.18402779	1.545689
15.18750001	1.548571
15.19097223	1.546017
15.19444446	1.546923
15.19791668	1.544758
15.2013889	1.542093
15.20486112	1.541392
15.20833334	1.544077
15.21180557	1.53488
15.21527779	1.537132
15.21875001	1.535793
15.22222223	1.526181
15.22569446	1.52762
15.22916668	1.528892
15.2326389	1.532007
15.23611112	1.523874
15.23958334	1.521303
15.24305557	1.5232
15.24652779	1.525268
15.25000001	1.518215
15.25347223	1.515427
15.25694446	1.51856
15.26041668	1.51478
15.2638889	1.510901
15.26736112	1.509526
15.27083334	1.509981
15.27430557	1.507697
15.27777779	1.505459
15.28125001	1.507576
15.28472223	1.502958
15.28819446	1.504864
15.29166668	1.506014
15.2951389	1.498613
15.29861112	1.494564
15.30208334	1.496506
15.30555557	1.490835
15.30902779	1.493791
15.31250001	1.493619
15.31597223	1.487638
15.31944446	1.488622
15.32291668	1.487994
15.3263889	1.484532
15.32986112	1.484583
15.33333334	1.482795
15.33680557	1.474859
15.34027779	1.478131
15.34375001	1.478009
15.34722223	1.480661
15.35069446	1.474838
15.35416668	1.472398
15.3576389	1.468913
15.36111112	1.464557
15.36458334	1.468707
15.36805557	1.464686
15.37152779	1.468267
15.37500001	1.462903
15.37847223	1.460015
15.38194446	1.458968
15.38541668	1.457804
15.3888889	1.454459
15.39236112	1.455018
15.39583334	1.455926
15.39930557	1.45121
15.40277779	1.450402
15.40625001	1.447795
15.40972223	1.449207
15.41319446	1.447528
15.41666668	1.442555
15.4201389	1.443013
15.42361112	1.443586
